5 0 0 0 0 0 0 
4.55012e+06 -164186 -130123 -2159.28   -0.0440008 -0.0612446 -0.00348377
4.55012e+06 5.37114e+10 5.48165e+09 -4.52014e+09   -12630.1 49396.7 5265.86
4.55012e+06 8.03457e+10 -8.26708e+10 -6.18343e+09   26866.8 21804.2 -1271.66
4.55327e+06 -1.33408e+11 6.48527e+10 3.18709e+07   -14133.8 -27642.2 -35.1694
4.55327e+06 -1.33113e+11 6.45787e+10 -1.09125e+06   -13482.2 -26913.9 0.749044
4.55327e+06 -164325 -130317 -2170.29   -0.043976 -0.0612719 -0.00348987
4.55327e+06 5.36711e+10 5.63748e+09 -4.50349e+09   -12771.6 49382.2 5277.76
4.55327e+06 8.04304e+10 -8.2602e+10 -6.18744e+09   26844.9 21826.7 -1269.97
4.55643e+06 -1.33452e+11 6.47654e+10 3.17579e+07   -14111 -27655.7 -35.8038
4.55643e+06 -1.33156e+11 6.44937e+10 -1.08886e+06   -13465 -26922.2 0.756935
4.55643e+06 -164463 -130510 -2181.32   -0.0439513 -0.0612991 -0.00349596
4.55643e+06 5.36303e+10 5.79325e+09 -4.4868e+09   -12913.2 49367.4 5289.64
4.55643e+06 8.0515e+10 -8.2533e+10 -6.19144e+09   26823 21849.2 -1268.29
4.55959e+06 -1.33497e+11 6.46781e+10 3.16429e+07   -14088.2 -27669.3 -36.4365
4.55959e+06 -1.33198e+11 6.44088e+10 -1.08645e+06   -13447.9 -26930.5 0.764802
4.55959e+06 -164602 -130704 -2192.37   -0.0439265 -0.0613262 -0.00350205
4.55959e+06 5.35891e+10 5.94898e+09 -4.47007e+09   -13054.8 49352.1 5301.49
4.55959e+06 8.05996e+10 -8.2464e+10 -6.19543e+09   26801.1 21871.6 -1266.6
4.56274e+06 -1.33541e+11 6.45907e+10 3.1526e+07   -14065.4 -27682.7 -37.0672
4.56274e+06 -1.33241e+11 6.43238e+10 -1.08401e+06   -13430.7 -26938.7 0.772646
4.56274e+06 -164740 -130897 -2203.44   -0.0439016 -0.0613532 -0.00350814
4.56274e+06 5.35475e+10 6.10465e+09 -4.4533e+09   -13196.5 49336.3 5313.31
4.56274e+06 8.06841e+10 -8.23949e+10 -6.19943e+09   26779.2 21894.1 -1264.92
4.5659e+06 -1.33586e+11 6.45033e+10 3.1407e+07   -14042.5 -27696.1 -37.696
4.5659e+06 -1.33283e+11 6.42387e+10 -1.08154e+06   -13413.5 -26947 0.780467
4.5659e+06 -164879 -131091 -2214.53   -0.0438768 -0.0613801 -0.00351423
4.5659e+06 5.35054e+10 6.26028e+09 -4.4365e+09   -13338.4 49320.2 5325.11
4.5659e+06 8.07685e+10 -8.23258e+10 -6.20341e+09   26757.3 21916.5 -1263.23
4.56905e+06 -1.3363e+11 6.44159e+10 3.12861e+07   -14019.5 -27709.5 -38.3229
4.56905e+06 -1.33325e+11 6.41537e+10 -1.07906e+06   -13396.4 -26955.2 0.788263
4.56905e+06 -165017 -131285 -2225.64   -0.0438518 -0.0614069 -0.00352031
4.56905e+06 5.34629e+10 6.41585e+09 -4.41966e+09   -13480.3 49303.6 5336.87
4.56905e+06 8.08529e+10 -8.22565e+10 -6.20739e+09   26735.3 21938.9 -1261.55
4.57221e+06 -1.33674e+11 6.43284e+10 3.11632e+07   -13996.5 -27722.8 -38.9478
4.57221e+06 -1.33367e+11 6.40686e+10 -1.07655e+06   -13379.2 -26963.5 0.796035
4.57221e+06 -165155 -131479 -2236.77   -0.0438269 -0.0614336 -0.00352639
4.57221e+06 5.34199e+10 6.57137e+09 -4.40278e+09   -13622.3 49286.5 5348.61
4.57221e+06 8.09372e+10 -8.21872e+10 -6.21137e+09   26713.3 21961.2 -1259.86
4.57536e+06 -1.33718e+11 6.42409e+10 3.10383e+07   -13973.5 -27736 -39.5706
4.57536e+06 -1.3341e+11 6.39835e+10 -1.07401e+06   -13362 -26971.7 0.803781
4.57536e+06 -165294 -131673 -2247.91   -0.0438019 -0.0614602 -0.00353246
4.57536e+06 5.33765e+10 6.72684e+09 -4.38587e+09   -13764.4 49269 5360.32
4.57536e+06 8.10214e+10 -8.21179e+10 -6.21534e+09   26691.3 21983.6 -1258.17
4.57852e+06 -1.33762e+11 6.41533e+10 3.09115e+07   -13950.4 -27749.2 -40.1914
4.57852e+06 -1.33452e+11 6.38984e+10 -1.07145e+06   -13344.9 -26979.9 0.811502
4.57852e+06 -165432 -131867 -2259.08   -0.0437768 -0.0614867 -0.00353854
4.57852e+06 5.33326e+10 6.88225e+09 -4.36892e+09   -13906.5 49251.1 5372.01
4.57852e+06 8.11056e+10 -8.20484e+10 -6.2193e+09   26669.3 22005.9 -1256.48
4.58167e+06 -1.33806e+11 6.40657e+10 3.07827e+07   -13927.3 -27762.3 -40.81
4.58167e+06 -1.33494e+11 6.38132e+10 -1.06886e+06   -13327.7 -26988.1 0.819197
4.58167e+06 -165570 -132061 -2270.27   -0.0437517 -0.0615131 -0.00354461
4.58167e+06 5.32882e+10 7.0376e+09 -4.35193e+09   -14048.8 49232.8 5383.66
4.58167e+06 8.11897e+10 -8.19789e+10 -6.22326e+09   26647.3 22028.1 -1254.79
4.58483e+06 -1.3385e+11 6.39781e+10 3.0652e+07   -13904.1 -27775.4 -41.4265
4.58483e+06 -1.33536e+11 6.3728e+10 -1.06625e+06   -13310.5 -26996.3 0.826866
4.58483e+06 -165708 -132255 -2281.47   -0.0437266 -0.0615394 -0.00355067
4.58483e+06 5.32435e+10 7.19289e+09 -4.33491e+09   -14191.1 49214 5395.28
4.58483e+06 8.12737e+10 -8.19093e+10 -6.22722e+09   26625.2 22050.4 -1253.1
4.58798e+06 -1.33894e+11 6.38904e+10 3.05194e+07   -13880.9 -27788.4 -42.0409
4.58798e+06 -1.33578e+11 6.36428e+10 -1.06362e+06   -13293.3 -27004.5 0.834507
4.58798e+06 -165846 -132449 -2292.69   -0.0437014 -0.0615656 -0.00355673
4.58798e+06 5.31982e+10 7.34812e+09 -4.31785e+09   -14333.5 49194.7 5406.88
4.58798e+06 8.13576e+10 -8.18397e+10 -6.23117e+09   26603.2 22072.6 -1251.41
4.59114e+06 -1.33937e+11 6.38027e+10 3.03848e+07   -13857.7 -27801.4 -42.653
4.59114e+06 -1.3362e+11 6.35576e+10 -1.06096e+06   -13276.1 -27012.7 0.842121
4.59114e+06 -165984 -132643 -2303.93   -0.0436762 -0.0615917 -0.00356279
4.59114e+06 5.31526e+10 7.50329e+09 -4.30075e+09   -14476 49175.1 5418.44
4.59114e+06 8.14415e+10 -8.177e+10 -6.23511e+09   26581.1 22094.8 -1249.72
4.59429e+06 -1.33981e+11 6.37149e+10 3.02483e+07   -13834.3 -27814.3 -43.2628
4.59429e+06 -1.33661e+11 6.34723e+10 -1.05828e+06   -13258.9 -27020.8 0.849707
4.59429e+06 -166121 -132838 -2315.2   -0.043651 -0.0616177 -0.00356885
4.59429e+06 5.31064e+10 7.65839e+09 -4.28361e+09   -14618.6 49154.9 5429.98
4.59429e+06 8.15253e+10 -8.17002e+10 -6.23905e+09   26559 22117 -1248.03
4.59745e+06 -1.34025e+11 6.36271e+10 3.01098e+07   -13811 -27827.1 -43.8704
4.59745e+06 -1.33703e+11 6.3387e+10 -1.05558e+06   -13241.7 -27029 0.857265
4.59745e+06 -166259 -133032 -2326.48   -0.0436257 -0.0616436 -0.0035749
4.59745e+06 5.30599e+10 7.81343e+09 -4.26644e+09   -14761.2 49134.4 5441.48
4.59745e+06 8.1609e+10 -8.16303e+10 -6.24298e+09   26536.9 22139.2 -1246.34
4.60061e+06 -1.34068e+11 6.35393e+10 2.99695e+07   -13787.6 -27839.9 -44.4756
4.60061e+06 -1.33745e+11 6.33017e+10 -1.05285e+06   -13224.5 -27037.1 0.864794
4.60061e+06 -166397 -133227 -2337.78   -0.0436004 -0.0616694 -0.00358095
4.60061e+06 5.30128e+10 7.9684e+09 -4.24924e+09   -14903.9 49113.3 5452.96
4.60061e+06 8.16927e+10 -8.15604e+10 -6.24691e+09   26514.8 22161.3 -1244.65
4.60376e+06 -1.34112e+11 6.34514e+10 2.98273e+07   -13764.2 -27852.7 -45.0785
4.60376e+06 -1.33787e+11 6.32164e+10 -1.0501e+06   -13207.3 -27045.2 0.872294
4.60376e+06 -166534 -133422 -2349.09   -0.043575 -0.0616951 -0.003587
4.60376e+06 5.29653e+10 8.12331e+09 -4.232e+09   -15046.7 49091.9 5464.4
4.60376e+06 8.17763e+10 -8.14904e+10 -6.25083e+09   26492.6 22183.4 -1242.95
4.60692e+06 -1.34155e+11 6.33635e+10 2.96831e+07   -13740.7 -27865.3 -45.6789
4.60692e+06 -1.33828e+11 6.3131e+10 -1.04732e+06   -13190 -27053.3 0.879764
4.60692e+06 -166671 -133616 -2360.43   -0.0435496 -0.0617207 -0.00359304
4.60692e+06 5.29174e+10 8.27815e+09 -4.21472e+09   -15189.5 49070 5475.82
4.60692e+06 8.18598e+10 -8.14203e+10 -6.25475e+09   26470.4 22205.5 -1241.26
4.61007e+06 -1.34198e+11 6.32755e+10 2.95371e+07   -13717.2 -27878 -46.2769
4.61007e+06 -1.3387e+11 6.30456e+10 -1.04452e+06   -13172.8 -27061.5 0.887203
4.61007e+06 -166809 -133811 -2371.79   -0.0435242 -0.0617462 -0.00359908
4.61007e+06 5.2869e+10 8.43291e+09 -4.1974e+09   -15332.5 49047.6 5487.2
4.61007e+06 8.19433e+10 -8.13502e+10 -6.25866e+09   26448.3 22227.6 -1239.56
4.61323e+06 -1.34241e+11 6.31875e+10 2.93892e+07   -13693.6 -27890.5 -46.8725
4.61323e+06 -1.33911e+11 6.29602e+10 -1.0417e+06   -13155.6 -27069.5 0.894612
4.61323e+06 -166946 -134006 -2383.16   -0.0434987 -0.0617716 -0.00360511
4.61323e+06 5.28202e+10 8.58761e+09 -4.18005e+09   -15475.5 49024.8 5498.55
4.61323e+06 8.20267e+10 -8.128e+10 -6.26256e+09   26426.1 22249.6 -1237.87
4.61638e+06 -1.34285e+11 6.30994e+10 2.92394e+07   -13670 -27903 -47.4654
4.61638e+06 -1.33953e+11 6.28747e+10 -1.03885e+06   -13138.4 -27077.6 0.90199
4.61638e+06 -167083 -134201 -2394.56   -0.0434732 -0.0617969 -0.00361114
4.61638e+06 5.27709e+10 8.74223e+09 -4.16267e+09   -15618.5 49001.5 5509.87
4.61638e+06 8.211e+10 -8.12097e+10 -6.26646e+09   26403.9 22271.6 -1236.17
4.61954e+06 -1.34328e+11 6.30114e+10 2.90878e+07   -13646.3 -27915.5 -48.0559
4.61954e+06 -1.33994e+11 6.27893e+10 -1.03598e+06   -13121.1 -27085.7 0.909337
4.61954e+06 -167220 -134396 -2405.97   -0.0434476 -0.0618221 -0.00361717
4.61954e+06 5.27212e+10 8.89677e+09 -4.14524e+09   -15761.6 48977.8 5521.16
4.61954e+06 8.21932e+10 -8.11394e+10 -6.27036e+09   26381.6 22293.6 -1234.47
4.62269e+06 -1.34371e+11 6.29232e+10 2.89343e+07   -13622.6 -27927.9 -48.6437
4.62269e+06 -1.34036e+11 6.27038e+10 -1.03309e+06   -13103.9 -27093.8 0.916651
4.62269e+06 -167357 -134591 -2417.4   -0.0434221 -0.0618472 -0.0036232
4.62269e+06 5.2671e+10 9.05124e+09 -4.12779e+09   -15904.8 48953.7 5532.42
4.62269e+06 8.22764e+10 -8.1069e+10 -6.27425e+09   26359.4 22315.6 -1232.78
4.62585e+06 -1.34414e+11 6.28351e+10 2.8779e+07   -13598.9 -27940.2 -49.2289
4.62585e+06 -1.34077e+11 6.26183e+10 -1.03017e+06   -13086.6 -27101.8 0.923932
4.62585e+06 -167494 -134787 -2428.86   -0.0433964 -0.0618722 -0.00362922
4.62585e+06 5.26204e+10 9.20563e+09 -4.11029e+09   -16048.1 48929.1 5543.65
4.62585e+06 8.23595e+10 -8.09985e+10 -6.27813e+09   26337.1 22337.5 -1231.08
4.629e+06 -1.34456e+11 6.27469e+10 2.86218e+07   -13575.1 -27952.5 -49.8114
4.629e+06 -1.34118e+11 6.25327e+10 -1.02724e+06   -13069.4 -27109.9 0.931181
4.629e+06 -167631 -134982 -2440.33   -0.0433708 -0.0618971 -0.00363523
4.629e+06 5.25693e+10 9.35995e+09 -4.09277e+09   -16191.4 48904 5554.84
4.629e+06 8.24425e+10 -8.09279e+10 -6.28201e+09   26314.8 22359.4 -1229.38
4.63216e+06 -1.34499e+11 6.26586e+10 2.84628e+07   -13551.3 -27964.7 -50.3912
4.63216e+06 -1.34159e+11 6.24472e+10 -1.02428e+06   -13052.1 -27117.9 0.938396
4.63216e+06 -167768 -135177 -2451.82   -0.0433451 -0.0619219 -0.00364125
4.63216e+06 5.25177e+10 9.51418e+09 -4.0752e+09   -16334.8 48878.5 5566
4.63216e+06 8.25255e+10 -8.08573e+10 -6.28589e+09   26292.5 22381.3 -1227.68
4.63532e+06 -1.34542e+11 6.25703e+10 2.8302e+07   -13527.5 -27976.8 -50.9683
4.63532e+06 -1.342e+11 6.23616e+10 -1.02129e+06   -13034.9 -27125.9 0.945577
4.63532e+06 -167905 -135373 -2463.33   -0.0433193 -0.0619466 -0.00364725
4.63532e+06 5.24657e+10 9.66833e+09 -4.05761e+09   -16478.2 48852.5 5577.13
4.63532e+06 8.26084e+10 -8.07866e+10 -6.28976e+09   26270.2 22403.2 -1225.98
4.63847e+06 -1.34584e+11 6.2482e+10 2.81393e+07   -13503.6 -27988.9 -51.5426
4.63847e+06 -1.34241e+11 6.22759e+10 -1.01829e+06   -13017.6 -27133.9 0.952724
4.63847e+06 -168041 -135568 -2474.85   -0.0432936 -0.0619712 -0.00365326
4.63847e+06 5.24133e+10 9.8224e+09 -4.03997e+09   -16621.7 48826 5588.23
4.63847e+06 8.26912e+10 -8.07158e+10 -6.29362e+09   26247.9 22425 -1224.28
4.64163e+06 -1.34627e+11 6.23937e+10 2.79749e+07   -13479.6 -28000.9 -52.114
4.64163e+06 -1.34282e+11 6.21903e+10 -1.01526e+06   -13000.3 -27141.9 0.959836
4.64163e+06 -168178 -135764 -2486.4   -0.0432678 -0.0619957 -0.00365926
4.64163e+06 5.23604e+10 9.97638e+09 -4.0223e+09   -16765.2 48799.1 5599.29
4.64163e+06 8.2774e+10 -8.0645e+10 -6.29748e+09   26225.5 22446.8 -1222.58
4.64478e+06 -1.34669e+11 6.23053e+10 2.78086e+07   -13455.7 -28012.9 -52.6826
4.64478e+06 -1.34323e+11 6.21046e+10 -1.01221e+06   -12983.1 -27149.9 0.966913
4.64478e+06 -168314 -135960 -2497.96   -0.0432419 -0.06202 -0.00366526
4.64478e+06 5.2307e+10 1.01303e+10 -4.0046e+09   -16908.8 48771.8 5610.33
4.64478e+06 8.28566e+10 -8.05741e+10 -6.30133e+09   26203.2 22468.6 -1220.88
4.64794e+06 -1.34712e+11 6.22168e+10 2.76406e+07   -13431.6 -28024.8 -53.2483
4.64794e+06 -1.34364e+11 6.20189e+10 -1.00913e+06   -12965.8 -27157.9 0.973953
4.64794e+06 -168451 -136155 -2509.55   -0.0432161 -0.0620443 -0.00367125
4.64794e+06 5.22532e+10 1.02841e+10 -3.98686e+09   -17052.5 48743.9 5621.32
4.64794e+06 8.29393e+10 -8.05031e+10 -6.30518e+09   26180.8 22490.4 -1219.18
4.65109e+06 -1.34754e+11 6.21284e+10 2.74708e+07   -13407.6 -28036.6 -53.811
4.65109e+06 -1.34405e+11 6.19332e+10 -1.00604e+06   -12948.5 -27165.9 0.980958
4.65109e+06 -168587 -136351 -2521.15   -0.0431902 -0.0620685 -0.00367724
4.65109e+06 5.2199e+10 1.04378e+10 -3.96909e+09   -17196.2 48715.7 5632.29
4.65109e+06 8.30218e+10 -8.04321e+10 -6.30902e+09   26158.4 22512.1 -1217.47
4.65425e+06 -1.34796e+11 6.20399e+10 2.72993e+07   -13383.5 -28048.4 -54.3708
4.65425e+06 -1.34446e+11 6.18475e+10 -1.00292e+06   -12931.2 -27173.8 0.987926
4.65425e+06 -168723 -136547 -2532.77   -0.0431642 -0.0620926 -0.00368322
4.65425e+06 5.21442e+10 1.05914e+10 -3.95128e+09   -17339.9 48686.9 5643.22
4.65425e+06 8.31043e+10 -8.0361e+10 -6.31285e+09   26136 22533.9 -1215.77
4.6574e+06 -1.34839e+11 6.19513e+10 2.71259e+07   -13359.4 -28060.1 -54.9276
4.6574e+06 -1.34487e+11 6.17617e+10 -999781   -12913.9 -27181.8 0.994856
4.6574e+06 -168859 -136743 -2544.42   -0.0431383 -0.0621165 -0.0036892
4.6574e+06 5.20891e+10 1.0745e+10 -3.93344e+09   -17483.7 48657.7 5654.11
4.6574e+06 8.31867e+10 -8.02898e+10 -6.31668e+09   26113.5 22555.5 -1214.07
4.66056e+06 -1.34881e+11 6.18628e+10 2.69509e+07   -13335.2 -28071.8 -55.4813
4.66056e+06 -1.34527e+11 6.16759e+10 -996620   -12896.6 -27189.7 1.00175
4.66056e+06 -168995 -136939 -2556.08   -0.0431123 -0.0621404 -0.00369518
4.66056e+06 5.20335e+10 1.08984e+10 -3.91557e+09   -17627.6 48628 5664.97
4.66056e+06 8.3269e+10 -8.02186e+10 -6.32051e+09   26091.1 22577.2 -1212.36
4.66371e+06 -1.34923e+11 6.17741e+10 2.67741e+07   -13311 -28083.4 -56.0319
4.66371e+06 -1.34568e+11 6.15901e+10 -993437   -12879.3 -27197.6 1.0086
4.66371e+06 -169131 -137135 -2567.75   -0.0430862 -0.0621642 -0.00370115
4.66371e+06 5.19774e+10 1.10518e+10 -3.89766e+09   -17771.4 48597.9 5675.8
4.66371e+06 8.33513e+10 -8.01473e+10 -6.32433e+09   26068.6 22598.9 -1210.66
4.66687e+06 -1.34965e+11 6.16855e+10 2.65955e+07   -13286.8 -28094.9 -56.5794
4.66687e+06 -1.34609e+11 6.15042e+10 -990233   -12862 -27205.5 1.01542
4.66687e+06 -169267 -137332 -2579.45   -0.0430602 -0.0621878 -0.00370712
4.66687e+06 5.19208e+10 1.1205e+10 -3.87972e+09   -17915.4 48567.3 5686.6
4.66687e+06 8.34334e+10 -8.00759e+10 -6.32814e+09   26046.2 22620.5 -1208.95
4.67003e+06 -1.35006e+11 6.15968e+10 2.64153e+07   -13262.5 -28106.3 -57.1237
4.67003e+06 -1.34649e+11 6.14184e+10 -987008   -12844.7 -27213.5 1.0222
4.67003e+06 -169403 -137528 -2591.17   -0.0430341 -0.0622114 -0.00371308
4.67003e+06 5.18639e+10 1.13582e+10 -3.86174e+09   -18059.3 48536.2 5697.35
4.67003e+06 8.35156e+10 -8.00045e+10 -6.33195e+09   26023.7 22642.1 -1207.25
4.67318e+06 -1.35048e+11 6.15081e+10 2.62333e+07   -13238.2 -28117.7 -57.6648
4.67318e+06 -1.3469e+11 6.13325e+10 -983761   -12827.4 -27221.3 1.02894
4.67318e+06 -169538 -137724 -2602.9   -0.0430079 -0.0622348 -0.00371904
4.67318e+06 5.18064e+10 1.15112e+10 -3.84373e+09   -18203.3 48504.7 5708.08
4.67318e+06 8.35976e+10 -7.99329e+10 -6.33576e+09   26001.1 22663.6 -1205.54
4.67634e+06 -1.3509e+11 6.14193e+10 2.60497e+07   -13213.8 -28129.1 -58.2027
4.67634e+06 -1.3473e+11 6.12466e+10 -980493   -12810.1 -27229.2 1.03563
4.67634e+06 -169674 -137921 -2614.66   -0.0429818 -0.0622582 -0.00372499
4.67634e+06 5.17485e+10 1.16642e+10 -3.82568e+09   -18347.4 48472.7 5718.76
4.67634e+06 8.36796e+10 -7.98614e+10 -6.33956e+09   25978.6 22685.2 -1203.83
4.67949e+06 -1.35131e+11 6.13305e+10 2.58643e+07   -13189.4 -28140.3 -58.7373
4.67949e+06 -1.3477e+11 6.11606e+10 -977204   -12792.7 -27237.1 1.04229
4.67949e+06 -169810 -138117 -2626.43   -0.0429556 -0.0622814 -0.00373094
4.67949e+06 5.16902e+10 1.1817e+10 -3.8076e+09   -18491.5 48440.2 5729.41
4.67949e+06 8.37615e+10 -7.97897e+10 -6.34335e+09   25956.1 22706.7 -1202.12
4.68265e+06 -1.35173e+11 6.12417e+10 2.56773e+07   -13165 -28151.5 -59.2686
4.68265e+06 -1.34811e+11 6.10746e+10 -973895   -12775.4 -27245 1.04891
4.68265e+06 -169945 -138314 -2638.22   -0.0429293 -0.0623045 -0.00373689
4.68265e+06 5.16314e+10 1.19698e+10 -3.78949e+09   -18635.6 48407.3 5740.03
4.68265e+06 8.38433e+10 -7.9718e+10 -6.34714e+09   25933.5 22728.2 -1200.41
4.6858e+06 -1.35214e+11 6.11528e+10 2.54886e+07   -13140.6 -28162.7 -59.7966
4.6858e+06 -1.34851e+11 6.09887e+10 -970564   -12758.1 -27252.8 1.05548
4.6858e+06 -170080 -138511 -2650.03   -0.0429031 -0.0623276 -0.00374283
4.6858e+06 5.15721e+10 1.21224e+10 -3.77134e+09   -18779.8 48373.8 5750.61
4.6858e+06 8.39251e+10 -7.96462e+10 -6.35092e+09   25910.9 22749.6 -1198.71
4.68896e+06 -1.35256e+11 6.10639e+10 2.52983e+07   -13116.1 -28173.8 -60.3212
4.68896e+06 -1.34891e+11 6.09026e+10 -967213   -12740.8 -27260.7 1.06202
4.68896e+06 -170216 -138707 -2661.86   -0.0428768 -0.0623505 -0.00374876
4.68896e+06 5.15124e+10 1.22749e+10 -3.75317e+09   -18923.9 48339.9 5761.15
4.68896e+06 8.40068e+10 -7.95744e+10 -6.3547e+09   25888.3 22771.1 -1197
4.69211e+06 -1.35297e+11 6.0975e+10 2.51063e+07   -13091.5 -28184.8 -60.8423
4.69211e+06 -1.34931e+11 6.08166e+10 -963841   -12723.4 -27268.5 1.06851
4.69211e+06 -170351 -138904 -2673.71   -0.0428505 -0.0623733 -0.00375469
4.69211e+06 5.14522e+10 1.24274e+10 -3.73495e+09   -19068.2 48305.6 5771.66
4.69211e+06 8.40884e+10 -7.95024e+10 -6.35847e+09   25865.7 22792.5 -1195.29
4.69527e+06 -1.35338e+11 6.0886e+10 2.49127e+07   -13067 -28195.7 -61.36
4.69527e+06 -1.34971e+11 6.07305e+10 -960450   -12706.1 -27276.3 1.07496
4.69527e+06 -170486 -139101 -2685.57   -0.0428241 -0.062396 -0.00376062
4.69527e+06 5.13916e+10 1.25797e+10 -3.71671e+09   -19212.4 48270.7 5782.13
4.69527e+06 8.41699e+10 -7.94305e+10 -6.36223e+09   25843.1 22813.9 -1193.57
4.69842e+06 -1.3538e+11 6.0797e+10 2.47175e+07   -13042.4 -28206.6 -61.8742
4.69842e+06 -1.35012e+11 6.06444e+10 -957037   -12688.7 -27284.1 1.08136
4.69842e+06 -170621 -139298 -2697.46   -0.0427977 -0.0624187 -0.00376654
4.69842e+06 5.13305e+10 1.27319e+10 -3.69843e+09   -19356.7 48235.4 5792.57
4.69842e+06 8.42514e+10 -7.93584e+10 -6.366e+09   25820.5 22835.3 -1191.86
4.70158e+06 -1.35421e+11 6.0708e+10 2.45206e+07   -13017.8 -28217.4 -62.3848
4.70158e+06 -1.35051e+11 6.05583e+10 -953605   -12671.4 -27291.9 1.08772
4.70158e+06 -170756 -139495 -2709.36   -0.0427713 -0.0624412 -0.00377246
4.70158e+06 5.1269e+10 1.2884e+10 -3.68012e+09   -19501 48199.6 5802.96
4.70158e+06 8.43328e+10 -7.92863e+10 -6.36975e+09   25797.8 22856.6 -1190.15
4.70473e+06 -1.35462e+11 6.06189e+10 2.43222e+07   -12993.1 -28228.1 -62.8919
4.70473e+06 -1.35091e+11 6.04722e+10 -950153   -12654 -27299.7 1.09404
4.70473e+06 -170891 -139692 -2721.29   -0.0427449 -0.0624636 -0.00377837
4.70473e+06 5.1207e+10 1.30359e+10 -3.66178e+09   -19645.3 48163.4 5813.32
4.70473e+06 8.44141e+10 -7.92141e+10 -6.3735e+09   25775.1 22877.9 -1188.44
4.70789e+06 -1.35503e+11 6.05298e+10 2.41221e+07   -12968.4 -28238.8 -63.3954
4.70789e+06 -1.35131e+11 6.0386e+10 -946681   -12636.7 -27307.5 1.10032
4.70789e+06 -171026 -139889 -2733.23   -0.0427184 -0.0624859 -0.00378428
4.70789e+06 5.11446e+10 1.31878e+10 -3.6434e+09   -19789.6 48126.6 5823.64
4.70789e+06 8.44954e+10 -7.91418e+10 -6.37725e+09   25752.4 22899.2 -1186.73
4.71105e+06 -1.35543e+11 6.04407e+10 2.39205e+07   -12943.7 -28249.4 -63.8952
4.71105e+06 -1.35171e+11 6.02998e+10 -943189   -12619.3 -27315.2 1.10654
4.71105e+06 -171161 -140087 -2745.19   -0.0426919 -0.062508 -0.00379018
4.71105e+06 5.10817e+10 1.33395e+10 -3.62499e+09   -19934 48089.4 5833.93
4.71105e+06 8.45766e+10 -7.90695e+10 -6.38099e+09   25729.7 22920.5 -1185.01
4.7142e+06 -1.35584e+11 6.03515e+10 2.37173e+07   -12919 -28259.9 -64.3914
4.7142e+06 -1.35211e+11 6.02136e+10 -939678   -12601.9 -27323 1.11273
4.7142e+06 -171295 -140284 -2757.16   -0.0426654 -0.0625301 -0.00379608
4.7142e+06 5.10183e+10 1.34912e+10 -3.60655e+09   -20078.4 48051.7 5844.17
4.7142e+06 8.46577e+10 -7.89971e+10 -6.38472e+09   25707 22941.7 -1183.3
4.71736e+06 -1.35625e+11 6.02623e+10 2.35126e+07   -12894.2 -28270.4 -64.8838
4.71736e+06 -1.35251e+11 6.01274e+10 -936148   -12584.5 -27330.7 1.11886
4.71736e+06 -171430 -140481 -2769.16   -0.0426389 -0.0625521 -0.00380197
4.71736e+06 5.09545e+10 1.36427e+10 -3.58808e+09   -20222.8 48013.5 5854.38
4.71736e+06 8.47387e+10 -7.89247e+10 -6.38845e+09   25684.3 22962.9 -1181.58
4.72051e+06 -1.35665e+11 6.01731e+10 2.33063e+07   -12869.4 -28280.8 -65.3725
4.72051e+06 -1.3529e+11 6.00411e+10 -932598   -12567.2 -27338.5 1.12496
4.72051e+06 -171564 -140679 -2781.18   -0.0426123 -0.062574 -0.00380786
4.72051e+06 5.08902e+10 1.3794e+10 -3.56957e+09   -20367.2 47974.8 5864.55
4.72051e+06 8.48197e+10 -7.88521e+10 -6.39217e+09   25661.5 22984.1 -1179.87
4.72367e+06 -1.35706e+11 6.00838e+10 2.30985e+07   -12844.5 -28291.2 -65.8574
4.72367e+06 -1.3533e+11 5.99548e+10 -929029   -12549.8 -27346.2 1.131
4.72367e+06 -171699 -140876 -2793.21   -0.0425857 -0.0625957 -0.00381374
4.72367e+06 5.08255e+10 1.39453e+10 -3.55104e+09   -20511.6 47935.7 5874.68
4.72367e+06 8.49006e+10 -7.87795e+10 -6.39589e+09   25638.7 23005.3 -1178.15
4.72682e+06 -1.35746e+11 5.99945e+10 2.28892e+07   -12819.6 -28301.4 -66.3385
4.72682e+06 -1.35369e+11 5.98685e+10 -925442   -12532.4 -27353.9 1.137
4.72682e+06 -171833 -141074 -2805.26   -0.0425591 -0.0626174 -0.00381962
4.72682e+06 5.07603e+10 1.40964e+10 -3.53247e+09   -20656 47896.1 5884.77
4.72682e+06 8.49814e+10 -7.87069e+10 -6.3996e+09   25616 23026.4 -1176.43
4.72998e+06 -1.35787e+11 5.99051e+10 2.26783e+07   -12794.7 -28311.6 -66.8157
4.72998e+06 -1.35409e+11 5.97822e+10 -921835   -12515 -27361.6 1.14295
4.72998e+06 -171967 -141271 -2817.33   -0.0425324 -0.0626389 -0.00382549
4.72998e+06 5.06947e+10 1.42474e+10 -3.51387e+09   -20800.5 47856 5894.82
4.72998e+06 8.50622e+10 -7.86342e+10 -6.40331e+09   25593.2 23047.6 -1174.72
4.73313e+06 -1.35827e+11 5.98158e+10 2.2466e+07   -12769.8 -28321.7 -67.289
4.73313e+06 -1.35448e+11 5.96958e+10 -918210   -12497.6 -27369.3 1.14885
4.73313e+06 -172101 -141469 -2829.42   -0.0425058 -0.0626604 -0.00383136
